1HAC20CT001_	1LAB50AA001_	1LAB40AA001_	1HAD13AA001_	1HNA10DT001_D01_PV	1HNA10DT001_D01_LMN	1HNA10DT001_D01_SP	1LAB40DF001_B01_LMN	1LAB40DF001_B01_PV	1LAB40DF001_B01_SP	1HAD10DL010_LMN	1HAD12AA001_	1HAD10DL010_SP	1HAD10DL010_PV	1HAD10CL901_F_	1HAD10CL001_F_	1HAD10CL002_F_	1HAD10CL003_F_	1HAC20CT901_	1HAD10CP001_	1HAD10CP002_	1HAD10CP9012	1HAD10CT001_	1HAD10CT002_	1HAD10FT001_	1LAB40CF001_	1LAB40CP004_	1LAB40CT001_	1LAB40FF001_	1LAB60CP001_	1LAB60CT001_	1LAD20CT001_	1LBA22AA101_	1HAH19CT001_	1LBA10AA101_	1LBH10AA001_	1LBA10DT001_D01_PV1	1LBA10DT001_D01_LMN1	1LBA10DT001_D01_SP1	1LBA10DT001_D01_PV2	1LBA10DT001_D01_LMN2	1LBA10DT001_D01_SP2	1LBA10DT001_D01_PV3	1LBA10DT001_D01_LMN3	1LBA10DT001_D01_SP3	1LBA10DT001_D01_PV4	1LBA10DT001_D01_LMN4	1LBA10DT001_D01_SP4	1LAE22AA001_	1HAD10DP001_D01_LMN	1HAD10DP001_D01_SP	1HAD10DP001_D01_PV	1LAE21AA001_	1LBA10CP002_F_	1LBA10CP001_F_	1LBA10CP901_F_	1LBA10CP003_F_	1HAH19CT002_	1HAH19CT901_	1HAH21CT001_	1HAH21CT002_	1HAH23CT001_	1HAH23CT002_	1HAH30CT001_	1HAH30CT002_	1LAE21CF001_	1LAE22CF001_	1LBA10CF001_	1LBA10CT001_	1LBA10CT002_	1LBA10CT901_	1LBA10FF001_	1LBA10FP001_	1GCL02CL001_	1GHC11AP001_	1GHC12AP001_	1GHC04CP001_	1GHC20CP001_	1GCL01CL001_	1GHC20AA001_	1GHC20CF001_	1LAA10AA101_	1LBQ01AA001_	1LBQ01DT004_LMN	1LBQ01DT004_PV	1LBQ01DT004_SP	1LBA40AA051_	1LAA10DP002_D01_LMN	1LAA10DP001_D01_LMN	1LAA10DP002_D01_SP	1LAA10DL001_D01_LMN	1LAA10DP002_D01_PV	1LAA10DP001_D01_PV	1LAA10DP001_D01_SP	1LAA10DL001_D01_PV	1LAA10DL001_D01_SP	1LAB42AA051_	1LAA10CL001_	1LAA10CL002_	1LAA10CL901_	1LAA10CP001_	1LAA10CT001_	1LAB42CF001_	1LBQ01CP001_	1LBQ01CT004_	1LCA10CF001_	1LCA10CP001_	1LCA10CT001_	1LAB35CF001_	1LAB40CP001_	1LAC20AP001_P	1LAC10AP001_C	1LAC10AP001_P	1LAB40DP001_D01_LMN	1LAB40DP001_D01_SP	1LAB40DP001_D01_PV	1LAC20AP001_C	1LAC10AP001_A2	1LAC10CP001_	1LAC10CS001_	1LAC10CT001_	1LAC10CT002_	1LAC10CT003_	1LAC10CT004_	1LAC10CT005_	1LAC10CY001_	1LAC10CY002_	1LAC20AP001_A1	1LAC20CP001_	1LAC20CS001_	1LAC20CT001_	1LAC20CT002_	1LAC20CT003_	1LAC20CT004_	1LAC20CT005_	1LAC20CY001_	1LAC20CY002_	1LAC30CP001_	1LAC30CS001_	1LAC30CT001_	1LAC30CT002_	1LAC30CY001_	1LAC30CY002_	1XAA20GH001_A1
202.4168165	100	47.95366671	0	187.113606	100	175	47.91832732	17.01829738	16.60518615	16.76131214	35.5	-5	-1.237947891	1.561532273	-14.71570333	6.174739591	8.3118917	70.65464005	56.01690076	53.38399843	54.59016565	273.0819814	273.5004025	273.0545886	17.15451749	4.033605765	129.4530235	17.01737438	53.48867261	129.6845709	127.0802236		345.0441706	100	0	395.0020459	19.2486563	395.5911774	342.774866	0.508576883	343.3702009	425.3613422	-2.113785146	425	389.3039948	9.182318064	384.9419341	9.220000092	0	51.49998093	49.99842522	0.636999997	49.26512941	50.37018303	49.99748538	50.35715889	344.8992807	344.9717085	342.7114665	342.8383485	394.5407139	395.4956141	388.898048	389.7123445	0.034957593	0.000143682	16.96718294	425.3885651	425.3661532	425.3613376	16.98125603	0.021034703	89.65494227	0	1.162500024	0.555728578	4.424790568	87.8637514	28.69833377	0.003496669	0	96.19999695	0	131.2582534	180	0.09375	0	95.57136047	1.299999952	28.53295235	1.514838723	1.514838723	1.5	79.87880984	80	0.26171875	80.54267329	79.09802793	79.88121371	1.514838723	128.9389592	0.227801704	1.754588804	131.2582534	21.67323788	0.018801848	92.37065053	0.022807319	66.62972036	2864.237896	0	0	89.28395503	4	4.168284747	433.2076734	0	3.631838063	0.325511992	43.94323018	43.49468221	45.50660086	36.89048038	43.84932693	0.120825413	0.275607307	2864.490641	3.596014415	2607.42123	80.49562391	77.6144782	78.49231417	68.28496976	74.45496208	0.846248823	0.521883489	3.631855406	4.061143988	35.02528727	29.23842768	0.203989932	0.197729974	-8.102059822
203.1953157	100	48.46599986	0	186.6458189	100	175	48.60946587	18.3973337	18.19137747	17.72952438	35.5	-5	-8.373680307	-6.185308774	-21.52142788	-0.446268389	-4.401327232	70.17797592	55.77827792	53.71229736	54.85528876	272.8119095	273.1376523	273.3795746	17.81915207	3.820863354	129.6050074	18.40044796	54.67030169	129.858172	127.0257598		345.494902	100	0	395.7057404	19.18768522	395.9620153	343.2934722	0.363943276	346.2010683	424.9440259	-2.022541874	425	389.918785	8.655967369	386.4480931	8.623999937	0	51.49998093	49.98520559	0.407000002	49.23718777	50.37970908	49.98611244	50.34143664	345.2796823	345.3912463	343.1985285	343.4040657	395.1904496	396.2196623	389.4756102	390.3619892	0.003443343	0.000192183	16.72085658	425.0080197	424.8818266	424.9426565	16.55745874	-0.015616885	89.78679319	0	1.162500024	0.55670098	4.428679763	88.00473704	28.29333289	0.003624974	0	96.19999695	0	131.2033431	180	0.09375	0	95.62406891	1.299999952	28.05100088	1.508516925	1.508516925	1.5	80.05963221	80	0.26171875	80.53918902	79.53590335	80.05312416	1.508516925	128.9556011	0.227738486	1.745152096	131.2033431	20.89336367	0.015390232	91.64853849	0.032580677	67.26600965	2878.776447	0	0	90.47449539	4	3.820917635	440.4793397	0	3.627493551	0.325511992	43.6756877	43.21997004	45.24612834	36.60109638	43.62260768	0.120077752	0.27479809	2894.458955	3.588660928	2633.974259	80.55933205	77.52693014	78.49487033	68.22035034	74.31098516	0.848218301	0.548752652	3.627707214	4.052053576	35.09041171	29.30343096	0.20471385	0.19884189	-8.229799767
203.402485	100	48.90099906	0	186.8976599	100	175	48.86201299	17.71811969	17.59740162	17.80586525	35.49966667	-5	-3.632193048	-3.766153782	-18.6294899	2.902184378	5.159587313	69.54121971	55.53413746	53.57869695	54.53554914	272.9106801	273.2909286	272.9874953	17.80731702	3.842302375	129.5539961	17.72052134	53.78016557	129.8773395	127.0652014		345.5291372	100	0	395.9207011	19.11527672	395.7992605	343.3597979	2.38993128	344.8178988	424.4123296	-2.013396903	425	390.1233901	10.84443723	385.8040435	10.84666701	0	51.49998093	50.06363682	2.137333396	49.38014041	50.41111187	50.06195583	50.39460382	345.4386107	345.4838869	343.3187329	343.387514	395.4415136	396.3998581	389.6350261	390.6113964	0.000912922	0.000159231	17.01265704	424.4484474	424.3761421	424.4121098	16.75111475	0.040243599	89.92763878	0	1.162500024	0.557641543	4.423976927	88.1281398	24.12866692	0.003665968	0	95.38666476	0	131.3007607	180	0.093815104	0	95.44932961	1.299999952	24.30131275	1.512852267	1.512852267	1.5	79.99676765	80	0.26171875	81.24796432	80.90210073	81.33798665	1.512852267	128.9752424	0.228065209	1.751270587	131.3007607	21.45943048	0.02322972	92.01795583	0.032556772	67.21955048	2884.329919	0	0	89.99135969	4	3.860302281	442.9120053	0	3.630560096	0.325511992	43.43690652	42.93846093	44.99217319	36.31275262	43.37191794	0.120080153	0.276318617	2884.838704	3.593019524	2625.91055	80.90868924	78.02874433	79.01083895	68.2998615	74.37626317	0.844149186	0.546760211	3.630999334	4.307260911	35.15534456	29.33948135	0.205911584	0.200990522	-8.101774057
203.6714272	100	48.32299973	0	186.6337932	100	175	48.39969863	18.35117557	18.20571006	17.59864299	35.40033485	-5	-6.429257871	-3.554390175	-18.49271716	0.458997718	5.4412913	69.68219065	56.2098858	53.7088414	54.82646748	273.383579	273.8547249	273.3443035	17.71408871	4.027225575	129.6254994	18.35082104	54.01975207	129.9336202	127.0016919		344.9864766	100	0	395.5314852	19.103766	395.3841081	342.7358755	1.887214693	341.5943067	424.1108781	-2.039760173	425	389.2439543	8.908944877	383.918167	8.737000148	0	51.49998093	50.07351878	1.795666688	49.37333482	50.43644814	50.07337182	50.41033251	344.8558467	344.9159459	342.7437724	342.7382221	395.0612403	396.0016997	388.7491195	389.7136817	0.000893152	0.00017908	17.08646533	424.1334722	424.0674144	424.1088219	17.36774086	0.07517831	90.05463076	0	1.162500024	0.55865375	4.440778438	88.26668668	23.5310001	0.003682056	0	95.29933637	0	131.3760732	180	0.113190104	0	95.00267947	1.299999952	23.63571386	1.518011576	1.518011576	1.5	80.90192881	80	0.261770833	79.94216212	81.05877759	80.28241147	1.518011576	129.0184366	0.229681971	1.75998779	131.3760732	21.66034662	0.020789697	91.81548302	0.011278568	67.79625969	2879.571093	0	0	90.77189011	4	3.995859839	440.5670063	0	3.637072587	0.325511992	43.15486654	42.72076974	44.7463619	36.04435366	43.14770269	0.120806203	0.283760701	2879.929154	3.598497783	2618.458861	81.16675763	78.16127373	79.10037987	68.36468137	74.49197695	0.865517678	0.543674339	3.63746088	4.082813745	35.16995837	29.33956212	0.207118174	0.196834098	-8.144355933
203.2495834	100	48.46966642	0	185.4455257	100	175	48.39332937	17.75341684	18.22806832	17.74094931	35.5	-5	-13.7935872	-9.21827546	-24.05279917	-6.37954485	-1.360475359	69.71224721	55.35453991	53.0840721	54.50561515	272.4533987	272.8651213	272.9506619	17.65093091	3.997989436	129.6055064	17.75540878	53.37019393	129.9544645	127.0580656		344.3388557	100	0	395.0191785	19.37924957	396.3014406	342.100108	0	349.2765204	423.4218178	-2	425	390.2677435	6.902749235	387.8127944	6.794333502	0	51.49998093	49.95549655	0	49.205292	50.33514837	49.9570307	50.33065173	344.1403575	344.2398011	342.0600756	342.1472097	394.539991	395.4983963	389.775297	390.7559359	0.004715051	0.000178827	16.232222	423.4750415	423.3673113	423.4254408	16.1367709	-0.021457361	90.19096107	0	1.162500024	0.559630673	4.474191033	88.39982302	24.0723336	0.003879412	0	95.10066516	0	131.1807966	180	0.085963542	0	95.01980591	1.299999952	23.64193443	1.508528523	1.508528523	1.5	80.53134532	80	0.277291667	80.71618876	79.24837794	80.09047038	1.508528523	128.9962849	0.228064292	1.739744252	131.1807966	20.5112335	0.022596564	91.63687014	0.030897158	66.63186971	2869.437033	0	0	89.7963162	4	4.001612978	437.2256722	0	3.62898018	0.325511992	42.85098184	42.46047894	44.48584524	35.84172585	42.93059689	0.123206428	0.275553616	2873.742203	3.591731449	2615.779684	81.44840416	78.51632746	79.33351425	68.34304802	74.60018527	0.837606209	0.536632336	3.629127081	4.07940485	35.22770674	29.36389488	0.206225277	0.197542359	-8.101682828
203.1017057	100	47.25700005	0	185.826489	100	175	47.21250482	17.02472459	17.18793339	17.18768145	35.5	-5	-3.0050131	-4.73630995	-20.56225018	1.831792716	6.480294993	69.08139763	54.60516457	52.98911569	53.89339611	272.2980886	272.6492379	272.194918	16.8965295	4.048705184	129.4520805	17.02522544	52.90918015	129.7292752	127.0254461		344.779127	100	0	395.5025177	19.34187952	396.5164747	342.5286058	0	351.0894572	424.0581245	-2.000761329	425	391.1082404	7.332468944	388.6929465	7.039333324	0	51.49998093	49.9622172	0	49.2694198	50.31046603	49.962813	50.30854935	344.7048836	344.7456096	342.4451149	342.606804	395.0998079	396.0226363	390.6388642	391.5788686	0.000778322	0.000120452	15.83800782	424.0935463	424.0214119	424.0591585	15.86582839	-0.015247203	90.32751994	0	1.162500024	0.560608873	4.472858901	88.54082047	25.88199978	0.003896523	0	95.30000305	0	130.9959485	180	0.09375	0	95.02155991	1.299999952	26.13909537	1.496716345	1.496716345	1.5	79.12626205	80	0.261614583	80.36210002	78.98875216	79.13360263	1.496716345	128.8383248	0.226393151	1.722639512	130.9959485	20.38380742	0.018519579	92.12200411	0.00049766	66.08032641	2844.944347	0	0	89.16214282	4	3.995903245	424.9816733	0	3.615729892	0.325511992	42.67743261	42.23131694	44.24718496	35.60282752	42.64653807	0.121442177	0.285724135	2844.744206	3.579722219	2590.896159	81.59037979	78.63512021	79.47559855	68.34288061	74.62073352	0.815327235	0.515575753	3.61574422	4.082725614	35.24940097	29.41905211	0.202543504	0.193856412	-8.117078616
204.3169344	100	46.61033287	0	186.551783	100	175	46.60651402	17.84876348	17.81181314	17.81264434	35.5	-5	-8.802385594	-8.492394973	-15.99062994	2.811383741	5.034233668	67.34308655	54.37075024	52.90545353	53.64422621	272.3235071	272.7792227	271.8855069	16.87854405	4.064759257	129.3216299	17.85474354	53.82839367	129.5316913	126.9715097		346.8685625	100	0	396.6773932	19.08007432	396.4048273	344.2256362	0.188987645	350.1676607	425.7211196	-2.3982897	425	392.9939644	11.01023305	388.1737459	10.86333337	0	51.49998093	50.03208052	0.371	49.32260303	50.38763227	50.0351995	50.39535938	346.7412284	346.8301506	344.1984756	344.4239304	396.2356181	397.2163469	392.5655306	393.4331495	0.000895099	0.000179467	16.18325593	425.799378	425.7391861	425.7210892	15.96328906	-0.014024715	90.47328153	0	1.162500024	0.561684013	4.472062791	88.68138715	26.20333361	0.003689136	0	95.37466929	0	130.7243306	180	0.09375	0	95.63459503	1.299999952	26.09475702	1.47716224	1.47716224	1.5	80.19273631	80	0.23062497	80.08502035	79.22607554	80.19123912	1.47716224	128.6346924	0.226894105	1.707357915	130.7243306	20.66822966	0.015588813	92.00113917	0.044254907	66.11814822	2848.697947	0	0	89.82225466	4	3.582753832	425.4860054	0	3.595356081	0.325511992	42.43467471	41.99041996	44.02286143	35.31868628	42.46771643	0.120878668	0.275911429	2852.416489	3.557421583	2603.257553	81.59539421	78.63561371	79.41093852	68.29959628	74.29585218	0.818532927	0.530812452	3.595165623	4.051748163	35.27108245	29.41912066	0.20334723	0.191721707	-8.101636454
205.854312	100	47.68999985	0	186.8116458	100	175	47.63441705	16.84964467	17.25547905	17.25498592	35.5	-5	-6.904506294	-6.693173809	-20.44646025	-3.806818979	0.213986531	66.28230873	54.26812077	53.21584834	53.68497874	272.3757411	272.8302754	271.9361674	17.00877452	3.894799246	129.1265978	16.85860675	53.75446635	129.4123067	127.0251169		348.3368777	100	0	398.3120056	18.67020123	396.1887923	345.940898	0.348182513	349.1952617	427.4324467	-2.967842279	425	392.5582733	10.9927528	387.1617236	11.20866656	0	51.49998093	49.95885826	0.313666662	49.26927757	50.33586383	49.9717542	50.31012119	348.2102305	348.4317038	346.0233381	345.9681348	397.8147815	398.8092319	392.1398038	393.017463	0.000893342	0.000179016	16.11183489	427.4865254	427.4504283	427.4324491	16.04243284	-0.038479032	90.61279643	0	1.162500024	0.562596419	4.447575447	88.8181722	27.19799971	0.003688389	0	96.52999847	0	130.6999734	180	0.093880208	0	96.54117058	1.299999952	27.40301535	1.473904311	1.473904311	1.5	80.24906853	80	0.277291667	80.16055806	79.28676921	80.23564819	1.473904311	128.5120339	0.225932315	1.703870718	130.6999734	20.39104724	0.016464879	91.7922979	0.023557057	66.14446859	2851.109042	0	0	89.13467046	4	3.785145211	428.2150057	0	3.592164958	0.325511992	42.18571968	41.80207925	43.76508709	35.06786942	42.24345832	0.120835058	0.288504216	2852.77613	3.556307429	2596.950879	81.55331146	78.45890594	79.41258354	68.28518677	74.15842644	0.806606075	0.499861744	3.592627714	4.329657207	35.28566448	29.44082169	0.203272996	0.192160982	-8.103212789
206.2460641	100	47.91966667	0	185.8694954	100	175	47.95598307	17.79537037	17.5241629	17.66440687	35.5	-5	-1.979585578	-2.504089069	-10.92247133	5.194974802	6.320290961	66.41876063	54.97572969	53.95158422	54.26381542	272.5008182	272.9020667	272.6529314	17.58795766	4.060739938	129.0117584	17.79617873	53.90251958	129.2938719	126.8724618		349.199645	100	0	399.1866697	18.3214839	396.0328742	346.8178871	14.61603639	343.563178	427.1627194	-3.139944291	425	392.612446	15.44010744	386.5551399	15.28633334	0	51.49998093	49.98865793	14.3523333	49.20061883	50.38354438	49.98513055	50.37122462	349.0551421	349.127075	344.0175597	344.0068382	398.7162439	399.6577257	392.2264885	393.0056065	0.089193152	0.074581059	17.42877102	427.1626231	427.146141	427.1634569	16.19758993	-0.034454222	90.77847936	0	1.162500024	0.563573817	4.440008926	88.94514104	27.51566622	0.003475496	0	97.45899905	0	130.6080552	180	0.132682292	0	97.35642512	1.299999952	27.50568261	1.469827865	1.469827865	1.5	79.13471334	80	0.261770833	80.00657178	79.96864881	79.13036336	1.469827865	128.3969957	0.229259382	1.702881522	130.6080552	22.34586515	0.01811998	91.88632408	0.000337851	67.07172404	2884.588995	0	0	90.09947243	4	3.942948558	441.3750068	0	3.588924464	0.325511992	41.96869787	41.53712667	43.52631851	34.86364787	42.013626	0.122970914	0.27496905	2886.749526	3.551978165	2629.144517	81.58328954	78.71703636	79.54153694	68.28557254	74.03638873	0.849472725	0.532651154	3.58938215	4.050856056	35.33616128	29.4617231	0.20690053	0.197035682	-8.102059822
206.8307026	100	48.98800001	0	186.517134	100	175	48.98572617	16.74365129	16.59694781	17.40482524	35.5	-5	-5.297349527	-6.081342867	-23.43362706	-0.448522385	-0.263876517	66.44907972	55.13115715	54.33420935	54.74766338	273.6540946	274.0018215	273.2477905	17.63168962	3.927599576	129.1657321	16.74264502	54.45257151	129.445912	126.841116		348.4925351	100	0	399.3273632	17.9491747	394.853174	338.0126813	8.319131258	338.9309483	427.2225412	-3.444416834	425	388.3569811	8.400633769	381.5633247	8.598000096	0	51.49998093	50.05192857	8.261666713	49.30396043	50.42308305	50.05104785	50.42609248	348.4019425	348.4475077	337.8863388	338.1390296	398.7938777	399.8582596	387.8975133	388.851162	0.035130398	0.018309024	17.1226383	427.2575186	427.1854961	427.2247912	17.73282724	0.084351306	90.89173604	0	1.162500024	0.564658264	4.447922777	89.07679334	26.24799987	0.003682501	0	97	0	131.148402	180	0.093815104	0	97.59368734	1.299999952	26.34452197	1.48197035	1.48197035	1.5	80.21985288	80	0.27734375	80.61008619	80.01632121	80.21973152	1.48197035	128.5778732	0.227550791	1.731718204	131.148402	21.18724878	0.030939217	91.98617889	0.020081404	67.49021215	2876.792166	0	0	89.69136096	4	4.13252173	439.5933399	0	3.603641875	0.325511992	41.77321663	41.34643679	43.32844957	34.65543386	41.79509099	0.122888165	0.277501708	2878.256698	3.568893339	2622.977091	81.92567017	79.01469228	79.80095932	68.40091705	74.19551247	0.8491584	0.529460304	3.603935506	4.062174865	35.35067732	29.48401766	0.204699694	0.200819152	-8.229799767
206.9462796	100	49.33933337	0	186.106538	100	175	49.15330976	18.39397002	18.27046583	18.24060502	35.5	-5	-13.07738844	-13.09576678	-22.99061216	-6.136502771	-3.284256825	66.10878532	55.67132992	53.54024044	54.60305869	272.5074806	272.9221378	273.0704198	18.12751376	3.961787416	129.3728034	18.39377025	53.54159243	129.6295881	126.8085458		347.2353505	100	0	395.5750154	18.83876026	396.1931523	344.8237153	0.072954738	348.3445323	423.3104806	-2.018872649	425	391.1022131	6.022325126	387.3324002	6.010333371	0	51.49998093	49.95919121	0.075666667	49.16071693	50.35754773	49.95847539	50.35716909	347.0852499	346.9900256	344.7705793	344.8786155	395.0483805	396.091512	390.6348265	391.5631261	0.000954091	0.00029829	16.33264918	423.3467966	423.2743492	423.3102342	16.19180918	-0.040605653	91.03277262	0	1.162500024	0.565706882	4.443982587	89.20375501	26.33400031	0.00383336	0	97	0	131.0510442	180	0.11328125	0	97.35827723	1.299999952	26.39731682	1.491369355	1.491369355	1.5	79.9118676	80	0.27734375	79.78330228	80.03873431	79.97027702	1.491369355	128.7580872	0.228613681	1.726057007	131.0510442	20.64959558	0.020506717	91.64982516	0.034195432	66.51767804	2884.910438	0	0	90.32824954	4	3.907026403	444.6450063	0	3.60833661	0.325511992	41.52750006	41.03385166	43.08264169	34.38206042	41.5997304	0.122962351	0.269383278	2882.52309	3.570179045	2628.929928	82.04945305	79.40982099	80.06982295	68.44074087	74.3408638	0.83823918	0.542710014	3.609097326	4.25436052	35.37256443	29.52038269	0.20137718	0.19340154	-8.101631165
206.1392375	100	47.0233334	0	186.2649107	100	175	47.07717192	17.2553131	17.22689363	17.22434116	35.49966667	-5	-2.751777003	-2.981435008	-16.00583928	1.172169468	3.768270802	66.82034772	55.51030242	53.12811467	54.51710375	272.416864	272.89065	272.964828	17.09986593	4.018355579	129.3315232	17.25355118	53.00567631	129.5869138	126.787432		346.7836911	100	0	394.8629388	19.00044544	396.3143924	344.5408972	0	350.0292524	423.4244585	-2.017551552	425	391.9249996	6.231332304	387.9378511	6.03300007	0	51.49998093	49.93545945	0	49.16395439	50.30966017	49.94196767	50.35228087	346.6746221	346.7275665	344.5228607	344.6041599	394.3475073	395.4026833	391.3819023	392.4785843	0.000951121	0.000293584	16.02349984	423.4790802	423.3705114	423.4235582	16.07831656	-0.042241912	91.16906232	0	1.162541691	0.566682007	4.453250729	89.37120654	27.52533333	0.003695534	0	97	0	131.0286311	180	0.113216146	0	97.37048622	1.299999952	27.30465213	1.495159417	1.495159417	1.5	80.88429136	80	0.277291667	80.06404879	79.774969	79.89266678	1.495159417	128.7577469	0.227889535	1.725913106	131.0286311	20.4811772	0.020503735	92.40810916	0.046748208	66.44153211	2852.343138	0	0	89.06279666	4	4.170724885	427.6456734	0	3.615274543	0.325511992	41.34658437	40.85462855	42.88001147	34.25044631	41.39006045	0.120322924	0.282043944	2848.521104	3.579300745	2602.617787	82.39875244	79.4988166	80.42514125	68.46566592	74.68602804	0.819075634	0.52438051	3.615512776	4.247209673	35.45187	29.53948787	0.205880935	0.197376162	-8.101631165
207.1387332	100	47.06933332	0	188.7380957	100	175	47.00793157	16.51533625	16.57124629	16.57255259	35.40000153	-5	-5.149443142	-5.313535777	-19.99989803	-1.830441353	1.650699764	64.61001953	55.41046492	52.88141992	54.31850876	272.266439	272.7221139	272.7203827	16.83870834	3.956871846	129.2066626	16.51316036	52.42644332	129.5316038	126.8088698		348.2524822	100	0	397.213318	18.58507736	396.5179314	345.9189941	0	350.3816996	425.2421812	-2.055243288	425	394.2531281	7.498167062	388.6643278	7.454000025	0	51.49998093	49.92638298	0	49.11563265	50.31713973	49.92615159	50.34568995	348.1249887	348.7294142	345.971746	345.919356	396.6920349	397.7105111	394.3528507	395.2345846	0.008049713	0.000179651	15.43680764	425.3044119	425.1906583	425.2458255	15.48491601	-0.058468688	91.28665118	0	1.175000072	0.567584086	4.454711536	89.47632052	28.76233306	0.003473123	0	97.7689993	0	130.832458	180	0.093723958	0	98.01726148	1.299999952	28.76310715	1.489010183	1.489010183	1.5	79.49818471	80	0.261770833	79.74189985	79.35549655	79.4932577	1.489010183	128.655061	0.226657176	1.718803778	130.832458	20.15469541	0.016258734	92.08256671	0.001321712	66.55586421	2837.664245	0	0	88.66745504	4	4.119747157	422.4843396	0	3.607658494	0.325511992	41.14396776	40.63127814	42.64860048	34.04795446	41.20117311	0.121531287	0.287213589	2837.644096	3.57296157	2581.456326	82.40141889	79.39326134	80.37480789	68.36468137	74.41826825	0.807997728	0.499760559	3.607842489	4.339778744	35.45209838	29.55670235	0.203258518	0.193959437	-8.101631165
208.5729072	100	46.39466735	0	189.4117442	99.99999629	175	46.27343868	17.3442296	17.37548035	17.3044674	35.40033485	-5	-0.552728249	-0.591779739	-13.66467815	5.35302057	9.177055427	63.45667728	54.9840604	53.1958124	53.72009841	271.4941833	271.936545	271.9798065	16.84035528	3.967270448	129.1050507	17.34672562	52.98514247	129.3904069	126.8843141		350.9204651	100	0	399.4037114	18.26379571	397.318967	348.3712068	9.679440427	357.6733007	426.747281	-2.918012673	425	396.2973705	12.0000925	391.6704958	11.94900011	0	51.49998093	49.91283092	9.374666698	49.10728163	50.31791887	49.91299341	50.31376452	350.6681387	350.9369274	347.7826141	347.9628818	398.9333761	399.8738107	394.9867098	396.2246191	0.047558844	0.000218517	16.2507941	426.7836235	426.7113404	426.7456257	15.30916537	-0.13318007	91.43057307	0	1.175041738	0.568563369	4.436264281	89.6028258	31.79033306	0.009796686	0	99.80066971	0	130.3372129	180	0.086028646	0	99.26857786	1.299999952	31.96803565	1.459601672	1.459601672	1.5	79.18439168	80	0.277291667	79.5117701	78.84406848	79.03908953	1.459601672	128.3728041	0.226094611	1.676937327	130.3372129	20.41680174	0.011164264	91.81772423	0.00026308	66.34777545	2849.977685	0	0	88.90710732	4	3.967306331	424.9670061	0	3.579750199	0.325511992	40.84360612	40.43765222	42.43890502	33.86705911	40.99228268	0.120803525	0.291970033	2844.99017	3.544099766	2592.491466	82.32560031	79.28333494	80.25278997	68.34299985	74.1151904	0.784524193	0.502305608	3.580271359	4.3401595	35.51701983	29.58547265	0.20161468	0.196791842	-8.101631165
209.0506691	100	47.45933352	0	188.3185174	99.99888982	175	47.625592	16.46772411	16.63464629	17.00485172	35.5	-5	1.171289077	-0.243648318	-13.1880441	4.810325268	6.443819728	63.84882122	54.72497223	54.25685101	54.4669471	273.3844514	273.7929316	272.9031779	16.93379424	3.920415946	128.9538993	16.46772957	54.04462875	129.2078725	126.8081103		351.0524694	100	0	399.5137506	17.6882148	395.167394	340.586658	14.15460378	340.1021404	427.1465658	-2.455701785	425	389.5663242	9.803352739	382.8393176	9.98699992	0	51.49998093	50.0414675	14.30333325	49.19951331	50.45608813	50.04230089	50.47130496	350.8714566	350.2042785	340.5865072	340.5869695	399.0074931	400.003979	389.1319752	390.0006867	0.10461011	0.000180509	17.32623592	427.1454381	427.1405425	427.1518321	17.37675493	0.037629059	91.53147079	0	1.1875	0.569429693	4.368314708	89.72087334	31.30966619	0.030847838	0	100	0	130.9974638	180	0.113346354	0	99.71073535	1.299999952	31.70095268	1.483009746	1.483009746	1.5	79.44544118	80	0.261770833	80.05748611	79.86551867	79.44062538	1.483009746	128.4520602	0.228892987	1.733297219	130.9974638	21.4644805	0.022220798	92.30401746	0.000421155	67.17185137	2862.531937	0	0	89.30247917	4	4.086646589	431.0646727	0	3.602374729	0.325511992	40.70276906	40.25428042	42.24354941	33.67180626	40.83300785	0.121531821	0.286402786	2859.637041	3.568227099	2597.325218	82.31674512	79.46158981	80.04307292	68.32843048	74.03521357	0.829714966	0.510156616	3.602817653	4.33908198	35.53156511	29.60010866	0.213352888	0.209082596	-8.101631165
