1HLC03CT001_	1HLC51CF001_	1HLC52CF001_	1HLC53CF001_	1HLC51CT001_	1HLC52CT001_	1HLC53CT001_	1HTA11CF001_	1HTA11CF001___	1HBK10FT001_	1HBK10DT001_PV	1HBK40CT001_	1HBK40CT002_	1HBK40CT003_	1HAD10FT001_	1HBK40CT006_	1LBA10CF001_	1LBA10CT901_	1HNA10CT001_	1LAB40CF001_	1HAC20CT001_	1LAB40CT001_	1LBA20CP901XQ01	1LBA20CT901XQ01	1MAA35CP901XQ01	1NDD10CP901XQ01	1MKA10CE015XQ01	1NDD10CT001XQ01	1NDD10CP001XQ01	1NDD20CT001XQ01	1NDA10CT001_	1NDB10CT003_	1NDA10CF010_A
84.83930478	6.000631942	5.099834567	4.24148405	87.53572068	93.82202465	97.11906133	97.2734354	154.0036724	1186.481226	1186.62239	539.865064	491.3755653	532.8848613	272.3464572	330.8353151	16.77001908	423.0737019	186.3728681	17.61391049	202.7917072	129.472959	50.02312151	426.6616951	-0.256652496	-0.547002759	11.57860782	71.11830154	-0.547002759	92.1946706	90.03288841	45.2335236	114.306106
84.77857478	5.998232928	5.098195757	4.2414602	87.67693157	93.62376855	97.14877298	96.28116059	152.0075768	1183.525326	1183.055102	540.1950358	487.2404297	521.5604768	272.3788759	329.7981554	16.55660635	422.4026178	186.387899	17.44036657	202.5368848	129.2893985	49.99853801	425.9160844	-0.259339811	-0.547191629	11.40640493	71.06013193	-0.547191629	92.11635369	89.96614229	45.23744028	113.6947647
84.8076245	5.996501722	5.098093227	4.237317836	87.58981652	93.68983272	97.75887638	96.35641555	152.0991016	1188.592115	1188.885216	542.1632312	487.4914111	522.6079572	272.3251686	329.2665386	16.59763697	422.6465768	184.2317751	17.45911164	202.583809	129.5838185	50.00638336	426.1657773	-0.254832557	-0.545836087	11.42980226	71.14191156	-0.545836087	92.19868706	90.06204024	45.28881265	113.7164517
84.79737555	6.002547494	5.106388961	4.246401595	87.39109681	93.61596329	97.6104362	94.99036702	150.519311	1195.488058	1195.835761	543.5082519	493.79708	529.3230903	272.4459214	330.4118632	16.68444484	423.7317074	185.4771042	17.5845836	202.8602988	129.3982989	49.99104665	427.2893847	-0.260292993	-0.546165403	11.52636838	71.141989	-0.546165403	92.10235836	89.90876585	45.36135764	115.9075626
84.86448689	6.016057245	5.114037227	4.251183963	87.57124118	93.60364567	97.7529668	95.78681545	151.5056109	1192.596801	1192.354852	541.5195621	488.8730839	526.822865	272.3720363	330.8093485	16.76747419	423.5375315	187.0234692	17.57243737	202.8349889	129.4331673	50.03130074	427.1106783	-0.257869448	-0.548056095	11.5472927	71.04551827	-0.548055986	92.14432094	89.95643855	45.16754501	116.4385321
84.80578139	5.968079849	5.067480204	4.2076561	87.55609052	93.53187941	98.00285686	91.52668954	144.4759646	1178.48922	1178.984259	540.3727281	484.3447553	522.7602215	272.4707389	330.514738	16.48980574	423.0649434	185.8889328	17.45993503	203.1041786	129.3486709	49.98697639	426.6829395	-0.257135769	-0.547341438	11.42018191	71.10992632	-0.547341438	92.17010584	90.01657542	45.30480289	116.2280716
84.76101066	5.995511265	5.093636381	4.232121851	87.659481	93.61534854	97.57293886	89.37246153	141.4406429	1192.186519	1191.916646	543.4694019	488.394467	521.404009	272.3467859	330.104753	16.70874547	423.2485223	185.3180391	17.51991674	203.1883484	129.5073887	50.00725506	426.7745405	-0.25643049	-0.546649216	11.50289827	71.1724629	-0.546649251	92.17994924	90.02810147	45.42319343	117.1947667
85.05452	5.935806797	5.044580748	4.195991575	87.41179422	93.86576788	98.89781941	89.08642231	140.8644967	1192.684332	1193.026	540.6482716	493.1256248	529.7819286	272.7024464	330.4855066	16.63793071	424.0418516	186.5536351	17.4507159	202.972926	129.5052093	49.99664216	427.5799029	-0.255690692	-0.547830784	11.50748762	71.06966161	-0.547830784	92.1203591	89.99319296	45.30954499	116.7008948
84.72250789	5.984940213	5.087240816	4.228572566	87.80445756	94.11400516	97.57718184	88.08870596	139.1794103	1201.001002	1201.293589	545.2842885	495.3987018	532.6362946	272.9237584	330.6262025	16.74755004	424.7059298	187.0633718	17.58651505	202.4878729	129.2840171	50.00689613	428.2488347	-0.257126479	-0.546261829	11.58027476	71.10649638	-0.546261829	92.09627247	89.92552565	45.33131282	121.9289555
84.61437115	5.981368141	5.085789266	4.231360403	87.83436704	93.89723285	97.52959849	96.6022764	152.569525	1192.095004	1192.143106	545.66134	492.4444659	530.1731225	272.8841833	330.4168401	16.60536722	424.8828208	185.0189763	17.45830296	203.3027489	129.4937631	50.00327414	428.3677124	-0.256685654	-0.547259241	11.45842436	70.99414802	-0.547259241	92.17739896	90.01673044	45.16795769	122.4793459
84.77723282	5.9916741	5.093926938	4.235475724	87.71973474	93.52226549	98.13048031	99.01513702	156.4611124	1196.183021	1196.364668	546.113198	496.6004265	535.5042983	273.4140996	331.7119834	16.68529532	425.2064903	186.5041793	17.59469094	203.654554	129.4712235	49.99322792	428.7215356	-0.257489304	-0.547835277	11.5657735	71.07556141	-0.547835277	92.13989348	89.99485636	45.15098856	124.5014215
84.68566531	6.002284507	5.09691247	4.239176173	87.55629715	93.24235134	97.43414092	98.71500908	156.1307758	1196.416122	1195.715635	544.967062	490.4445415	528.454963	273.0924628	331.4629764	16.6481176	424.8798361	187.3223627	17.47013646	203.3021471	129.4051857	49.99844387	428.3031887	-0.256430936	-0.548251368	11.51150549	71.00699529	-0.548251368	92.18279455	90.05405945	45.01258357	128.237719
84.68689397	6.013834784	5.115854155	4.250777224	87.16182509	92.88222385	96.76840286	98.27668036	155.372905	1195.760217	1195.98848	546.3338775	498.1548211	535.0907857	272.6423018	332.1402583	16.64524658	426.106255	187.1046824	17.50798684	204.3306366	129.566966	50.01569621	429.5407622	-0.257942803	-0.549094197	11.55983681	70.95653379	-0.549094197	92.14670599	89.99629274	44.90158695	131.1103198
84.73927012	6.008944468	5.104682931	4.243983774	87.17920396	92.71911739	96.76332514	98.24013109	155.0275536	1199.710192	1200.062005	546.1721264	487.8450129	524.2411054	272.4979394	331.4212589	16.59442294	424.1145251	185.6960116	17.52079849	203.6205692	129.4584407	50.00000288	427.6283437	-0.257491417	-0.548498574	11.48324028	70.93986841	-0.548498574	92.19539865	90.04124859	44.93883965	132.4248608
84.80745296	6.019272691	5.116144397	4.249288124	87.07239963	93.29820722	96.12901663	97.21152452	153.8948914	1202.84295	1202.54076	549.5727214	503.0269626	539.1170904	272.6470545	332.8899489	16.74585504	426.1029594	187.6071023	17.60429743	204.306266	129.3661561	49.99238718	429.6141677	-0.255787507	-0.548083856	11.5825159	70.95384722	-0.548083856	92.19495477	90.04310717	44.9550518	133.5342391
84.81906338	6.010620024	5.109740781	4.24914194	87.18137908	93.48304207	96.68099521	94.59857869	149.7578847	1202.833631	1203.207659	549.9065587	496.6606434	527.2670734	272.7000677	332.2148259	16.57955281	425.5708468	188.0139943	17.46732981	203.8165608	129.3351615	49.98421321	429.0070542	-0.259450058	-0.54866221	11.47575105	70.92815077	-0.54866221	92.10483423	89.94986199	44.97578647	132.8301166
84.79619027	5.997147058	5.087072018	4.238587837	87.33865054	93.07708128	97.81757087	91.80007508	145.3512383	1147.443483	1148.154518	521.6526222	475.1739539	522.0551932	272.5231086	330.3192216	16.36941346	418.2021024	185.592502	17.32117899	204.0504158	129.4504493	50.00741467	421.9647613	-0.258488991	-0.545922584	11.27231421	70.99767961	-0.545922584	92.10445595	89.98410033	45.06250323	131.8525892
84.76677055	5.985673307	5.089875668	4.232154114	87.52881016	93.49760864	97.71357258	90.04070226	141.9486216	1136.899758	1136.918987	518.2134511	475.9281012	519.5824059	272.9810215	326.9623005	16.40198897	414.3634928	184.9552236	17.42898394	201.7415789	129.5035585	49.97969575	417.929642	-0.257520658	-0.54441246	11.29280223	71.12980359	-0.54441246	92.20663706	90.08067172	44.97189989	130.828185
84.60970244	5.953289992	5.063010152	4.213994356	87.70826665	94.10048451	98.12671255	92.74480941	146.514849	1137.459948	1137.210292	528.6680536	489.2517756	522.6372357	272.596092	326.6998197	16.43627999	413.7224273	186.6461855	17.40623042	201.7888721	129.2766476	49.98012633	417.2495519	-0.259935953	-0.546830885	11.2548981	70.92125629	-0.546831908	92.08013891	89.94196587	44.92295065	129.7639325
84.92296902	6.00411876	5.10134682	4.238850753	87.55651756	93.49984428	97.00517651	98.15596469	155.3456027	1120.797875	1121.018373	534.5498379	477.2210465	523.5178068	273.113603	333.8304927	16.40607522	422.1658158	190.3439162	17.38290792	207.6781961	129.4998228	49.99624013	425.7419235	-0.256554881	-0.546583943	11.35868858	71.02171471	-0.546583943	92.17106909	90.06303146	44.93593987	128.5450426
84.77102622	6.002142126	5.097903609	4.241089555	87.54283736	94.04796382	97.39422709	95.61222712	150.4934712	1121.153972	1120.962069	528.9525194	478.1584165	521.177859	272.0613216	333.5231786	16.21978229	423.3594323	189.1304363	17.03845945	208.5400928	129.2442136	50.02546304	426.9660003	-0.259552015	-0.547416735	11.16610872	70.93015661	-0.547416735	92.14619192	90.02023746	45.03781131	126.0984815
84.97545488	5.991906763	5.095287068	4.228888999	87.52156239	93.82577946	97.55849574	96.70929315	154.018309	1120.784421	1121.233678	533.1028609	478.6509695	523.9790738	272.2959678	334.3817992	16.55798461	422.0840338	191.5950154	17.58903431	208.0085719	129.5590381	50.00457671	425.6629961	-0.255879512	-0.545831375	11.43515299	70.95857801	-0.545831375	92.15264636	89.96217492	45.04958033	128.6815443
84.70443375	6.017490399	5.112775185	4.241057437	87.60220981	93.37545501	96.39596723	94.15737968	148.8093608	1123.869969	1123.656857	530.2938025	477.3075259	523.6074949	272.3425856	334.9578876	16.31284678	423.6836869	191.4768138	17.22343673	208.1260644	129.1922972	49.9786454	427.3111776	-0.260995024	-0.547417486	11.26125619	70.94421669	-0.54750048	92.11033313	89.93415143	44.93896597	126.9085958
84.94297515	6.018320066	5.11227999	4.23985524	87.69213199	93.48793887	96.64773187	97.59835766	154.4524389	1124.970422	1124.857715	535.7119739	484.8622784	530.2118662	272.4022353	335.4801316	16.63892381	423.7358717	190.7676064	17.57688144	208.9306041	129.6054837	49.97225213	427.3670255	-0.256275214	-0.546832748	11.50754887	70.96854331	-0.546749758	92.18282557	89.96022512	44.93915814	128.6272704
84.76275724	6.017723702	5.115656777	4.242755779	87.55946179	93.18826887	95.17453668	97.56884637	154.9750678	1119.281623	1119.725488	533.7749364	481.3299358	530.1073582	272.2067717	336.288861	16.39300738	423.8963768	191.5510401	17.44764265	209.1764031	129.4320795	49.99379045	427.5739347	-0.256641108	-0.546749925	11.36593236	70.97774093	-0.546749925	92.20070966	90.04678256	44.98857455	124.2224518
85.02101121	6.014511028	5.112028548	4.24121105	87.99724622	93.73240531	95.64304932	95.40698644	150.4843256	1122.793186	1122.448252	528.8486555	480.3756067	525.8005993	272.0378022	332.8610339	15.92952852	423.5689432	189.6855574	16.88286829	207.1212483	128.8884266	49.98712648	427.2450993	-0.260234428	-0.547832197	10.96663982	70.91962204	-0.547832197	92.11016269	89.97028691	45.08142858	119.0574381
84.82585649	6.019166399	5.114727445	4.242941293	87.68803452	93.58587123	96.11593603	97.75729849	154.8388628	1128.344047	1128.525928	532.4588415	480.9676873	527.1493121	272.1829774	333.8883304	16.15324437	424.863576	190.0598674	17.02691345	207.8918462	129.2229894	49.99803428	428.4909551	-0.258772133	-0.546445914	11.16892232	70.96833649	-0.546445914	92.16845417	90.03255869	45.10575513	118.5808135
84.91121972	6.032140468	5.119615519	4.246260277	87.83540185	93.07333501	95.58951326	99.71838896	157.2541044	1137.000232	1137.290966	530.6418108	480.6841916	524.78565	272.2799898	332.3210753	16.0574029	424.3123007	188.0242761	17.01543934	207.7194454	128.9891696	49.99306784	428.0066677	-0.259069644	-0.545944308	11.15375969	71.07044085	-0.545944308	92.12037832	89.9839194	45.2891247	116.0841922
84.82568772	6.021470363	5.115469715	4.243523845	87.88530147	92.57772122	95.22011387	102.6232941	162.6983999	1135.669842	1136.014591	537.8941651	487.3711623	529.3786606	272.9823322	334.2727372	16.41487533	423.8156354	190.7591474	17.37118984	207.7339706	129.3753815	50.01194692	427.3537008	-0.259874912	-0.546221203	11.3365145	71.02764932	-0.546221203	92.12246918	89.93872297	45.19095971	113.5341001
85.07095398	6.011412033	5.105053329	4.234325991	87.62275198	92.86621542	95.84890468	104.5750124	165.731243	1135.423827	1135.308613	536.5640988	485.0717915	533.6765941	272.7240501	336.7372174	16.71832544	424.3062501	193.1837841	17.62375955	208.556531	129.6523035	50.00382898	427.8725117	-0.256539612	-0.544862467	11.58453951	71.19662956	-0.544862467	92.25893943	90.0120891	45.39943052	110.6059221
84.82614106	6.016580052	5.109502244	4.246350233	87.23678663	92.05628356	95.33276662	100.3060082	158.7254102	1131.751338	1132.776151	532.7170218	482.98435	530.7572923	272.9925287	334.5747413	16.41407885	423.0202251	189.2142749	17.39087365	207.7506963	129.2925662	49.99393223	426.5236401	-0.259194068	-0.546833416	11.31762452	71.14146728	-0.546833416	92.15471279	89.965208	45.34208337	114.5360981
84.81334582	5.992995324	5.090990952	4.228150219	87.74059389	92.94613377	96.59819632	100.4587655	159.1133585	1140.374124	1140.232426	529.4130298	479.4643975	530.8438981	272.9699045	332.8580632	16.57572478	422.8884366	189.1586636	17.4471318	206.0473827	129.4688614	50.00273823	426.2710369	-0.254597983	-0.546084095	11.42916338	71.06623131	-0.546084095	92.18384376	90.01065365	45.22980527	125.9015756
84.77395177	6.005069362	5.10328273	4.241367888	87.62107033	92.61574935	96.89782798	98.33144916	155.5325697	1154.565543	1154.319941	535.6653551	487.1584553	530.5067845	272.490133	331.9904795	16.6213226	422.046396	189.1314407	17.54182069	204.257371	129.4410861	49.99893865	425.4254168	-0.258700328	-0.548063355	11.46290685	70.9567614	-0.548063355	92.13729089	89.95379779	45.0758113	129.5375486
84.73364371	5.993987552	5.092411142	4.230460886	87.81489578	93.13736333	97.59357971	96.67359132	152.6631793	1163.871863	1164.010617	533.9296137	486.9305907	531.7969808	272.2311184	329.7265069	16.6623843	421.5936307	187.1031531	17.51958889	202.0665281	129.659363	50.02792344	424.9746092	-0.256709475	-0.539330263	11.4947819	71.36823524	-0.539330303	92.25156277	90.02806311	45.00150925	132.2785357
84.91811989	5.98466518	5.085053495	4.216665666	88.11855454	94.10893682	96.94366816	95.2951726	150.4114161	1159.113337	1159.347386	535.007475	491.4540878	532.6985258	272.0785011	327.8638433	16.47899293	419.877668	184.2922929	17.40412403	201.6025069	129.3592368	49.99909051	423.3682397	-0.256237246	-0.52392344	11.31293716	70.83641642	-0.523997519	92.20611889	90.02710332	44.96395107	131.6290469
84.73808275	6.006650778	5.096735832	4.232886755	87.64764325	92.24806629	95.40780833	97.15907961	154.2162512	1147.038291	1147.775134	538.03908	491.9841799	536.3508798	272.226743	329.6057242	16.49185804	420.5437134	187.4792788	17.42881855	202.8486259	129.5952849	49.98258933	424.0499324	-0.254918964	-0.518735803	11.29191683	70.40510461	-0.518735763	92.21417751	90.00933375	45.00041689	131.5913758
85.47366806	5.986386369	5.084461744	3.932914709	88.31517316	93.57049746	98.70491748	92.0605266	145.5972865	1063.393761	1063.635576	505.2751252	453.2780332	505.0973136	272.600939	326.4449898	16.26091145	409.3882501	186.6254161	17.34612893	200.9842215	129.2586982	50.01091412	413.0947355	-0.25472585	-0.508668589	11.03041506	69.31456442	-0.508668629	92.28000313	90.03021852	44.95156923	131.9923337
84.73353838	6.026981836	5.114491965	3.824903504	87.28183586	92.26997075	98.41332418	94.89159014	149.202548	1067.627459	1068.326897	507.4060431	455.3997389	505.2723287	273.0612859	322.367174	16.46252257	404.7713466	183.3308554	17.61220659	199.3060185	129.661813	49.98918387	408.2995053	-0.25360017	-0.501330573	11.1525498	69.06935129	-0.501330573	92.35751456	90.02732889	44.92162185	140.7679145
84.6894043	6.065243568	5.149573348	3.846184336	87.78788809	93.0070106	98.67603973	94.11575875	148.6654112	1064.250591	1064.915753	501.3272273	454.4206824	503.5993885	272.468758	319.6362965	16.10313796	402.682667	181.766635	17.29406513	197.7446909	129.2263325	50.0082955	406.2298465	-0.254019846	-0.503336946	10.86793428	69.02112843	-0.503336946	92.3038672	90.01082726	44.97649892	133.2969893
84.595206	6.047167679	5.140548154	3.838231993	87.40554101	93.28871028	98.45534719	97.70541139	155.2614655	1059.891366	1060.01288	517.200448	473.3918461	514.0051684	272.705733	323.8090617	16.39294699	407.515814	186.2093294	17.42894053	200.4325811	129.5844511	50.00019219	410.9165843	-0.25182978	-0.501592807	11.06570805	69.09672862	-0.501592807	92.30461516	89.99381666	45.12084683	133.8316096
84.69418491	6.073595577	5.163348265	3.855002796	88.22455707	92.8666925	96.59849865	100.0789064	158.2728642	1061.564752	1061.965113	522.5516032	472.9289053	515.4473294	272.8825559	328.6741733	16.56426919	413.6350063	188.3872737	17.63243396	203.3987291	129.5678862	50.00001826	417.0629914	-0.249808858	-0.500999707	11.25353258	69.01220617	-0.500999707	92.33944969	90.00063974	44.85019851	137.32745
84.83381685	6.005305513	5.103323446	3.80996269	88.31756835	94.69553857	99.49319291	97.08618208	152.868176	1059.989402	1059.907762	513.0376072	465.3671074	511.2070578	272.578302	325.809603	16.24055241	412.1845787	184.3335281	17.31839952	202.3199356	129.2442886	50.00264607	415.7945588	-0.25462674	-0.503496641	11.04257377	69.31550737	-0.503496641	92.24943033	89.92484484	45.26682522	135.6343098
85.59823607	5.950638534	5.061324654	3.778416049	89.39025786	95.19612423	100.0874744	97.34336452	154.7181967	1057.141665	1058.100062	519.8537004	476.3225347	519.0885145	272.8727713	326.4331659	16.37009668	411.8098846	185.8804706	17.40079482	202.0134622	129.4805494	49.96937108	415.3080826	-0.25048321	-0.506667127	11.11914655	69.09714883	-0.506667127	92.33344561	90.00078926	44.77744374	136.3136826
84.71804819	6.027955641	5.119171315	3.82294413	88.09158845	93.80315765	98.24465081	98.58688535	156.2641718	1072.308907	1071.933194	524.921467	478.6657307	521.3069555	272.724951	329.0907227	16.67064456	415.4699288	188.1909222	17.55934623	203.1171217	129.5848311	50.03584342	419.0061006	-0.249039296	-0.516755036	11.34979374	70.23472554	-0.516755036	92.36922197	90.03961075	44.97347635	136.1188804
86.58137315	5.96265474	5.063386531	3.787317486	89.13185998	94.87166293	101.3962919	88.01130155	139.2093087	1063.247175	1063.682292	522.5840766	464.1037844	512.3553276	272.739529	329.6751654	16.47865118	415.9905924	186.937045	17.48254305	204.5760791	129.3531325	49.99330761	419.7285822	-0.252316295	-0.543836439	11.32030027	71.0312692	-0.543836439	92.32134986	89.99372219	45.02447155	131.5997419
84.47040814	6.052618931	5.143236512	3.842537385	87.26956335	92.62782422	97.45957597	87.5252877	138.5190429	1080.409701	1080.351285	527.0684643	466.4832815	507.6752305	272.4274271	329.1337782	16.52131539	416.2648714	187.0980382	17.50151073	204.2926021	129.6063765	50.00039566	420.079438	-0.253756841	-0.546413278	11.34174916	70.93984509	-0.546413278	92.31515021	89.98594806	45.01530809	128.3103679
84.6543196	6.031979719	5.123435387	3.831846553	87.24081926	92.46215053	98.67170688	87.91384004	139.4428096	1069.801171	1070.137175	527.5595054	472.2141275	515.521731	272.9086716	331.0733285	16.57236808	418.2661759	189.5046419	17.53073937	204.6016677	129.438777	50.0058274	422.0599326	-0.250967635	-0.546000993	11.39766128	70.97765836	-0.546000993	92.34534928	90.02057749	45.01257103	126.2545872
84.6469577	6.0803637	5.16544693	3.856250034	87.60942264	91.83703769	95.9529899	95.5974101	151.0385028	1078.598618	1079.103784	533.4175587	475.1109695	518.5262455	272.933906	332.3614989	16.6251497	420.0490754	190.117105	17.61042942	205.5625211	129.5588272	49.98840258	423.8157278	-0.252409067	-0.545748438	11.45721593	71.00219561	-0.545748438	92.26749005	89.97438463	45.05942005	121.2175907
84.72774631	6.084900993	5.166885593	3.858780026	87.17743215	92.27414266	96.11715413	95.5700864	150.8129685	1079.600625	1079.256829	535.9950433	482.107978	522.5724355	272.5895414	332.5018725	16.5083541	421.0236628	188.4219335	17.45205838	205.9979451	129.2720633	49.98681279	424.751173	-0.255610888	-0.546585186	11.36867274	70.96358274	-0.546585186	92.22453548	89.90836867	45.11238714	122.3732799
84.71355626	6.085733209	5.168915438	3.862740008	87.06880073	91.82053739	96.52234495	95.19665892	150.7419022	1094.310704	1094.276527	537.1153325	479.2045501	523.270047	272.5489551	333.3196848	16.65405682	421.9086268	189.7106768	17.63326607	205.2356091	129.6295869	50.00525329	425.5522308	-0.254436365	-0.546669884	11.47504029	71.09363992	-0.546669884	92.35724991	90.06493067	45.0872746	121.651714
84.68281202	6.077691727	5.162583471	3.856297944	87.36358683	92.3939859	96.96827052	92.67149413	146.9758734	1097.115921	1096.904409	535.7935717	485.1051085	527.7637021	272.0314899	333.4125052	16.5601078	422.7786722	190.2073992	17.52208064	205.0007864	129.3065966	50.00714059	426.3801026	-0.257124304	-0.548496947	11.42519117	71.03588956	-0.548496947	92.24289469	89.96201258	45.11763278	118.9370975
84.69390744	6.068831901	5.15700827	3.852285393	87.68091233	92.66237521	96.73442253	93.13225186	147.0041545	1094.523058	1094.385211	539.9502395	482.9483971	523.4274783	272.631674	333.75702	16.71824463	422.2403577	188.890548	17.62797695	205.6435001	129.5369482	50.00815302	425.8155379	-0.254830639	-0.547083656	11.54187964	71.03583708	-0.547083656	92.31526875	89.99253369	45.13416325	119.4644059
84.65374372	6.07411139	5.156285827	3.852231579	87.64375785	92.18500288	97.27807033	91.20703943	144.4735177	1095.043147	1094.884445	539.4359205	483.1927801	521.0481436	272.2570272	332.6387597	16.59980061	422.2367118	188.5539205	17.55933761	205.2383718	129.4590784	50.01109979	425.7886671	-0.256657334	-0.546750698	11.44445742	71.1163758	-0.546750698	92.25302128	89.99047154	45.3219745	115.7716477
84.65289675	6.079722291	5.160945419	3.857648388	87.41479471	91.67066288	96.94754928	92.03136796	145.9617623	1095.114537	1095.501538	540.2840376	491.4187668	532.3247453	272.8675465	334.4107519	16.68776185	423.6924065	190.5725003	17.6015156	205.9027187	129.5972994	49.98287602	427.1257129	-0.253859309	-0.545081097	11.54788058	71.10179399	-0.545081097	92.26305959	90.02710151	45.29344098	110.3257906
84.6775431	6.081012498	5.163016211	3.85930188	87.19975105	92.40285801	96.19438723	95.52625264	151.3654109	1096.736872	1096.728391	540.3289329	487.111532	528.9338452	272.6364108	335.2844136	16.51416051	423.9907128	190.242015	17.45985645	206.1843213	129.3297865	50.00174472	427.4760068	-0.254164164	-0.545816403	11.43158695	71.12822448	-0.545816403	92.25294202	90.02210252	45.2488381	117.15173
84.69006887	6.06528432	5.155762224	3.851721854	87.80525354	93.33361895	97.82922369	95.61822925	150.727227	1099.255794	1098.993687	540.6819451	483.8751964	521.8425555	272.8794238	332.9547744	16.68698277	422.7241945	188.0143403	17.40845258	205.5586101	129.5702863	49.99306382	426.1469497	-0.255526624	-0.546175771	11.47649432	71.04561091	-0.546176004	92.23449182	89.97596387	45.18764043	125.9254104
84.70848956	6.02215312	5.117986893	3.829585505	88.35210537	94.68843775	99.98000208	94.36933949	149.0076624	1098.440199	1099.128338	538.1500658	493.2139459	529.185333	272.4767134	331.4979371	16.31870738	422.8443433	187.5376072	17.23431338	204.3069686	129.3668235	50.00596374	426.2436238	-0.259670655	-0.54772301	11.27168459	71.0264692	-0.5477551	92.23877322	90.04322969	45.09042442	125.9540293
84.56454881	6.05341217	5.139332291	3.844721911	87.52212538	93.02712609	98.96169588	96.06186377	152.4503124	1100.540736	1100.828886	537.9905359	481.6604956	521.4218323	273.1439764	331.4416225	16.66338406	421.9341707	188.7640401	17.5160407	203.6900072	129.5833462	49.99144096	425.2608438	-0.2544362	-0.530739767	11.44194593	71.08393129	-0.530739767	92.24348413	90.05171739	45.041631	131.2608785
84.66063822	6.070707832	5.156997393	3.852955117	87.83107091	93.01367051	98.30878133	97.04704125	153.4139489	1105.994442	1105.83292	542.0837201	486.9889091	521.6851692	273.3068318	332.376834	16.61761265	423.1393292	189.3591954	17.50808279	204.2905381	129.3870643	50.02000358	426.4955533	-0.253189439	-0.50624691	11.38789022	69.60717578	-0.50624691	92.21904589	89.966101	45.30462497	132.3534339
84.70264326	6.075938869	5.161006177	3.853989166	87.72441205	92.57684885	97.85679468	97.22584748	154.1419909	1102.82996	1102.703098	545.7525026	495.0570549	531.7692448	273.2550735	333.9708004	16.71842625	424.1311335	191.0541611	17.57996666	204.620561	129.5777397	50.0046806	427.495456	-0.250770053	-0.504000801	11.46608208	69.83547508	-0.504000801	92.32171975	90.01324896	45.71681736	135.9979899
84.67499183	6.073351363	5.163384226	3.849426607	88.086226	92.70888274	96.87934755	96.6561566	152.8132142	1100.866133	1100.311712	533.6540889	486.0612045	525.4949548	272.3881587	333.4854842	15.9719358	423.4969858	191.143597	17.0139975	204.7128709	129.255637	49.99842961	427.0417084	-0.251173524	-0.500500885	10.93220937	68.72702048	-0.500500885	92.42345146	90.15304629	44.72843271	124.4396176
84.71353193	6.08503488	5.169580935	3.855365446	87.86621909	93.26578403	95.38548349	96.38910573	153.5867162	1111.690292	1112.459685	517.3248804	468.8846376	511.7408087	272.4319662	331.3357869	15.98223105	416.7470659	190.1866281	17.00102744	205.9550915	128.6919129	49.98300661	420.2510182	-0.256935056	-0.499824619	10.90746673	68.34973726	-0.499824619	92.12290869	89.86023821	44.57227333	127.1603516
84.96636126	5.993530709	5.091988412	3.805801627	88.28247275	94.12784541	100.6677592	94.9388372	149.065493	1085.974928	1085.39859	518.2882918	467.2209318	514.7807709	271.9173267	326.7280947	15.44995218	417.8374494	184.4141956	16.41230794	203.4164757	128.8705884	50.01973605	421.3526025	-0.253959284	-0.495755456	10.5183859	68.24369713	-0.495755461	92.23881498	90.00457799	44.7424714	123.549107
84.70663298	6.08106866	5.162300717	3.852951145	86.78745229	90.84590833	93.73888723	99.36628735	157.4635275	1104.232387	1104.906679	527.7004716	470.872676	514.5694642	272.2160648	330.6232353	16.2060437	420.0656105	188.9343003	17.16077996	205.5862987	129.2579429	49.99883519	423.5004367	-0.254920098	-0.497553376	11.07159691	68.65346335	-0.497553376	92.28577212	89.99022	44.93759383	132.1623427
84.73438083	6.052261542	5.145337691	3.84266502	87.62189441	93.88466908	98.63746599	96.40124216	152.2013593	1112.575758	1111.968096	526.9583924	475.9961139	511.4469001	271.7396537	329.9884418	15.94969279	420.3968318	188.0337126	16.89187244	204.4917975	129.0726363	50.02879288	424.0089591	-0.254914131	-0.5028896	10.88763827	68.94492309	-0.5028896	92.19544107	89.93039537	44.99321655	130.3358153
84.72246035	6.055019998	5.144023881	3.840780472	88.3496375	94.00171687	97.57491671	97.15686855	153.1455906	1116.478248	1116.991995	535.5749084	474.435407	513.1774797	272.0580381	329.8032387	16.05835966	420.6356174	187.9344483	16.99948461	203.1517342	129.332675	49.9924861	424.192739	-0.252783514	-0.503310381	10.98878175	69.32468816	-0.503310381	92.31870734	89.99726475	45.3461924	132.003432
84.63192899	6.023823635	5.118126018	3.822764	87.998889	93.20756875	96.54607092	97.20515738	153.973972	1109.451163	1110.535538	530.0479094	479.7703657	520.4863215	272.6878247	329.0789172	15.8631512	421.4643716	188.211556	16.72596679	203.7839237	128.9063205	49.99003781	424.9933594	-0.25416294	-0.514445717	10.8854769	69.51415161	-0.514445717	92.25057494	90.01413118	44.72579816	129.1664586
84.90096125	5.998098356	5.103765472	3.813995454	88.25800521	95.14728874	99.89312929	97.32411987	154.1851746	1116.347312	1116.037441	531.4524976	476.0993962	519.7083128	272.3660046	330.3191626	15.89210793	423.1878512	189.4817999	16.77620168	203.5582558	128.8930931	49.99167587	426.8380697	-0.255980465	-0.539591449	10.93887579	70.83516437	-0.539590421	92.28543779	90.04870572	45.02456062	124.8096435
